# WaveDec output file for Circular Rayleigh waves
# MODEL_CIRCULAR_RAYLEIGH
# Frequency	Amplitude	Wavenumber	Velocity	EllipticityAngle
# [Hz]	[a.u.]	[1/m]	[m/s]	[rad]
3.230e+01	6.163e+02	5.259e-02	6.141e+02	1.439e+00
3.354e+01	2.634e+03	1.185e-01	2.830e+02	-9.163e-01
3.354e+01	7.571e+02	5.837e-02	5.746e+02	1.420e+00
3.478e+01	2.658e+03	1.235e-01	2.817e+02	-9.213e-01
3.478e+01	7.771e+02	5.938e-02	5.857e+02	1.292e+00
3.602e+01	2.322e+03	1.270e-01	2.836e+02	-9.142e-01
3.602e+01	8.049e+02	6.087e-02	5.918e+02	1.193e+00
3.727e+01	2.819e+03	1.306e-01	2.854e+02	-9.236e-01
3.727e+01	1.152e+03	6.471e-02	5.759e+02	1.275e+00
3.851e+01	3.245e+03	1.354e-01	2.844e+02	-9.749e-01
3.851e+01	1.245e+03	6.815e-02	5.651e+02	1.356e+00
3.975e+01	3.345e+03	1.412e-01	2.816e+02	-9.998e-01
3.975e+01	1.464e+03	7.221e-02	5.505e+02	1.127e+00
3.975e+01	7.715e+02	8.732e-02	4.552e+02	-7.944e-01
3.975e+01	1.825e+03	2.255e-01	1.763e+02	-1.706e+00
4.099e+01	4.710e+03	1.470e-01	2.788e+02	-1.092e+00
4.099e+01	1.138e+03	7.524e-02	5.449e+02	6.944e-01
4.099e+01	1.204e+03	9.369e-02	4.376e+02	-8.932e-01
4.224e+01	4.016e+03	1.492e-01	2.830e+02	-1.124e+00
4.224e+01	7.679e+02	8.329e-02	5.071e+02	3.667e-01
4.224e+01	1.050e+03	1.090e-01	3.875e+02	-9.366e-01
4.348e+01	3.907e+03	1.509e-01	2.881e+02	-1.190e+00
4.348e+01	9.348e+02	8.367e-02	5.196e+02	4.717e-01
4.348e+01	1.228e+03	1.178e-01	3.692e+02	-8.986e-01
4.348e+01	2.318e+02	6.815e-03	6.380e+03	-5.806e-01
4.472e+01	4.745e+03	1.545e-01	2.894e+02	-1.207e+00
4.472e+01	1.213e+03	8.679e-02	5.153e+02	5.900e-01
4.472e+01	1.737e+03	1.201e-01	3.724e+02	-1.037e+00
4.472e+01	4.525e+02	1.178e-02	3.797e+03	-7.812e-01
4.596e+01	4.449e+03	1.597e-01	2.878e+02	-1.261e+00
4.596e+01	1.921e+03	1.210e-01	3.798e+02	-1.059e+00
4.596e+01	9.852e+02	8.598e-02	5.346e+02	8.055e-01
4.596e+01	5.123e+02	1.674e-02	2.745e+03	-7.700e-01
4.720e+01	4.308e+03	1.637e-01	2.883e+02	-1.301e+00
4.720e+01	2.152e+03	1.229e-01	3.840e+02	-9.898e-01
4.720e+01	5.929e+02	2.221e-02	2.126e+03	-7.368e-01
4.720e+01	7.996e+02	8.417e-02	5.608e+02	5.891e-01
4.845e+01	4.266e+03	1.671e-01	2.899e+02	-1.278e+00
4.845e+01	2.573e+03	1.227e-01	3.949e+02	-9.274e-01
4.845e+01	7.405e+02	3.007e-02	1.611e+03	-7.602e-01
4.845e+01	8.838e+02	8.183e-02	5.921e+02	1.844e-02
4.845e+01	1.148e+03	1.975e-01	2.453e+02	-6.660e-01
4.969e+01	3.982e+03	1.704e-01	2.917e+02	-1.371e+00
4.969e+01	2.723e+03	1.222e-01	4.065e+02	-8.874e-01
4.969e+01	7.320e+02	3.175e-02	1.565e+03	-5.051e-01
4.969e+01	6.990e+02	7.848e-02	6.331e+02	6.246e-01
5.093e+01	3.124e+03	1.257e-01	4.052e+02	-9.179e-01
5.093e+01	3.547e+03	1.741e-01	2.926e+02	-1.333e+00
5.093e+01	9.514e+02	3.603e-02	1.414e+03	-6.453e-01
5.093e+01	1.142e+03	8.693e-02	5.859e+02	1.031e+00
5.217e+01	3.268e+03	1.287e-01	4.054e+02	-9.849e-01
5.217e+01	3.066e+03	1.761e-01	2.962e+02	-1.276e+00
5.217e+01	1.080e+03	4.038e-02	1.292e+03	-6.152e-01
5.217e+01	1.215e+03	9.654e-02	5.404e+02	1.039e+00
5.342e+01	2.544e+03	1.315e-01	4.061e+02	-9.444e-01
5.342e+01	1.324e+03	4.533e-02	1.178e+03	-7.165e-01
5.342e+01	2.490e+03	1.739e-01	3.072e+02	-1.243e+00
5.342e+01	1.174e+03	1.029e-01	5.190e+02	1.061e+00
5.342e+01	2.304e+02	3.445e-03	1.551e+04	-1.291e+00
5.466e+01	2.657e+03	1.327e-01	4.119e+02	-9.634e-01
5.466e+01	1.244e+03	5.063e-02	1.080e+03	-6.380e-01
5.466e+01	2.038e+03	1.780e-01	3.071e+02	-1.151e+00
5.466e+01	1.239e+03	1.081e-01	5.055e+02	1.006e+00
5.466e+01	2.920e+02	4.181e-03	1.307e+04	-1.395e+00
5.590e+01	2.883e+03	1.301e-01	4.298e+02	-1.323e+00
5.590e+01	8.954e+02	5.425e-02	1.030e+03	-2.642e-01
5.590e+01	4.222e+00	2.413e-14	2.316e+15	-3.142e+00
5.590e+01	8.154e+02	1.072e-01	5.217e+02	-3.407e-01
5.590e+01	9.061e+02	1.491e-01	3.749e+02	6.869e-01
5.714e+01	2.505e+03	1.339e-01	4.267e+02	-1.272e+00
5.714e+01	9.070e+02	5.647e-02	1.012e+03	-5.670e-01
5.714e+01	6.118e+02	7.315e-03	7.812e+03	-1.430e+00
5.714e+01	9.365e+02	1.095e-01	5.217e+02	-5.330e-01
5.714e+01	9.370e+02	1.576e-01	3.627e+02	5.807e-01
5.839e+01	8.914e+02	1.665e-02	3.506e+03	-1.368e+00
5.839e+01	8.460e+02	6.203e-02	9.413e+02	-5.735e-01
5.839e+01	1.985e+03	1.453e-01	4.017e+02	-1.115e+00
5.839e+01	1.245e+03	1.194e-01	4.889e+02	1.093e+00
5.839e+01	1.201e+03	1.023e-01	5.709e+02	-1.386e+00
5.963e+01	8.665e+02	2.540e-02	2.347e+03	-1.460e+00
5.963e+01	5.870e+02	6.473e-02	9.211e+02	-8.451e-01
5.963e+01	1.584e+03	1.458e-01	4.089e+02	-1.308e+00
5.963e+01	1.338e+03	1.073e-01	5.555e+02	-1.464e+00
