# WaveDec output file for Circular Rayleigh waves
# MODEL_CIRCULAR_RAYLEIGH
# Frequency	Amplitude	Wavenumber	Velocity	EllipticityAngle
# [Hz]	[a.u.]	[1/m]	[m/s]	[rad]
6.400e+01	1.282e+04	1.432e-01	4.470e+02	-3.782e-01
6.400e+01	6.102e+03	1.082e-01	5.914e+02	-1.087e-01
6.400e+01	6.134e+03	5.633e-01	1.136e+02	-1.064e-02
6.400e+01	1.969e+03	1.800e-01	3.556e+02	2.074e+00
6.400e+01	1.001e+03	4.550e-02	1.407e+03	-5.394e-01
6.600e+01	1.210e+04	1.497e-01	4.410e+02	-3.972e-01
6.600e+01	5.351e+03	1.132e-01	5.833e+02	-1.600e-01
6.600e+01	2.383e+03	1.968e-01	3.354e+02	1.204e+00
6.600e+01	5.597e+03	5.670e-01	1.164e+02	4.886e-03
6.600e+01	2.685e+03	7.278e-01	9.068e+01	-6.605e-01
6.800e+01	1.277e+04	1.556e-01	4.371e+02	-3.667e-01
6.800e+01	2.515e+03	2.038e-01	3.336e+02	1.098e+00
6.800e+01	5.064e+03	1.217e-01	5.587e+02	-1.622e-01
6.800e+01	4.593e+03	5.771e-01	1.178e+02	-1.723e-02
6.800e+01	3.492e+03	2.940e-01	2.313e+02	4.491e-02
7.000e+01	1.111e+04	1.635e-01	4.281e+02	-3.776e-01
7.000e+01	5.712e+03	2.958e-01	2.367e+02	1.368e-01
7.000e+01	2.180e+03	2.094e-01	3.342e+02	1.317e+00
7.000e+01	4.414e+03	1.297e-01	5.398e+02	-2.282e-01
7.000e+01	7.813e+02	5.862e-02	1.194e+03	1.452e+00
7.200e+01	1.193e+04	1.663e-01	4.329e+02	-3.186e-01
7.200e+01	7.685e+03	2.942e-01	2.447e+02	8.959e-02
7.200e+01	3.964e+03	2.251e-01	3.199e+02	6.067e-01
7.200e+01	1.647e+03	4.870e-02	1.478e+03	-6.731e-01
7.200e+01	3.767e+03	1.344e-01	5.356e+02	-3.236e-01
7.400e+01	1.100e+04	1.727e-01	4.286e+02	-3.250e-01
7.400e+01	8.522e+03	2.968e-01	2.493e+02	1.303e-01
7.400e+01	1.765e+03	6.008e-02	1.232e+03	-9.244e-01
7.400e+01	3.456e+03	2.352e-01	3.147e+02	6.759e-01
7.400e+01	2.888e+03	1.452e-01	5.097e+02	-6.691e-01
7.600e+01	1.123e+04	1.803e-01	4.215e+02	-3.811e-01
7.600e+01	9.820e+03	3.057e-01	2.486e+02	1.202e-01
7.600e+01	1.788e+03	6.781e-02	1.121e+03	-1.343e+00
7.600e+01	2.590e+03	2.390e-01	3.180e+02	9.045e-01
7.600e+01	2.510e+03	1.549e-01	4.907e+02	-9.928e-01
7.800e+01	7.563e+03	1.894e-01	4.118e+02	-4.555e-01
7.800e+01	1.043e+04	3.117e-01	2.503e+02	8.304e-02
7.800e+01	1.469e+03	7.457e-02	1.046e+03	1.033e+00
7.800e+01	7.309e+03	5.851e-01	1.333e+02	-3.726e-02
7.800e+01	6.106e+03	4.653e-01	1.676e+02	-1.928e-01
8.000e+01	6.299e+03	1.930e-01	4.145e+02	-4.444e-01
8.000e+01	7.892e+03	3.256e-01	2.457e+02	2.153e-01
8.000e+01	3.952e+03	1.217e-01	6.571e+02	-2.311e-02
8.000e+01	7.682e+03	4.948e-01	1.617e+02	-2.050e-03
8.000e+01	7.320e+03	8.860e-01	9.030e+01	-4.372e-02
8.200e+01	6.733e+03	1.968e-01	4.168e+02	-4.402e-01
8.200e+01	3.511e+03	1.190e-01	6.893e+02	1.619e-02
8.200e+01	3.798e+03	3.305e-01	2.481e+02	4.708e-01
8.200e+01	4.851e+03	5.082e-01	1.614e+02	3.058e-02
8.200e+01	1.886e+03	1.690e-01	4.852e+02	-8.520e-01
8.400e+01	7.621e+03	2.025e-01	4.147e+02	-5.020e-01
8.400e+01	3.944e+03	1.209e-01	6.947e+02	-1.641e-02
8.400e+01	2.614e+03	3.372e-01	2.491e+02	8.374e-01
8.400e+01	4.859e+03	6.013e-01	1.397e+02	3.636e-01
8.400e+01	2.235e+03	1.781e-01	4.718e+02	-1.015e+00
8.600e+01	6.253e+03	2.078e-01	4.139e+02	-5.153e-01
8.600e+01	3.163e+03	1.247e-01	6.896e+02	-4.153e-02
8.600e+01	5.060e+03	6.093e-01	1.411e+02	4.651e-01
8.600e+01	4.039e+03	2.785e-01	3.088e+02	3.324e-01
8.600e+01	1.786e+03	1.932e-01	4.450e+02	1.253e+00
8.800e+01	5.623e+03	2.122e-01	4.148e+02	-5.869e-01
8.800e+01	4.962e+03	2.798e-01	3.145e+02	1.836e-01
8.800e+01	3.583e+03	6.028e-01	1.460e+02	8.341e-01
8.800e+01	2.933e+03	1.126e-01	7.812e+02	-1.158e-01
8.800e+01	5.651e+03	8.330e-01	1.056e+02	-3.242e-01
9.000e+01	4.514e+03	2.221e-01	4.053e+02	-4.087e-01
9.000e+01	2.076e+03	1.158e-01	7.770e+02	-1.731e-01
9.000e+01	4.596e+03	3.882e-01	2.319e+02	3.943e-02
9.000e+01	4.301e+03	5.996e-01	1.501e+02	-2.754e-01
9.000e+01	8.484e+02	7.655e-02	1.176e+03	-1.222e+00
9.200e+01	4.308e+03	2.293e-01	4.013e+02	-3.625e-01
9.200e+01	5.881e+03	6.137e-01	1.499e+02	1.351e-02
9.200e+01	9.542e+02	8.869e-02	1.037e+03	1.616e+00
9.200e+01	2.135e+03	1.265e-01	7.275e+02	-2.097e-02
9.200e+01	2.384e+03	6.271e-01	1.467e+02	7.569e-01
9.400e+01	5.530e+03	6.247e-01	1.505e+02	7.587e-02
9.400e+01	3.744e+03	2.415e-01	3.892e+02	-2.876e-01
9.400e+01	8.209e+02	1.187e-01	7.920e+02	1.610e+00
9.400e+01	1.774e+03	2.178e-01	4.316e+02	-7.975e-01
9.400e+01	2.574e+03	6.446e-01	1.458e+02	5.901e-01
9.600e+01	5.882e+03	6.326e-01	1.518e+02	9.727e-02
9.600e+01	1.558e+03	2.460e-01	3.902e+02	-8.158e-01
9.600e+01	4.946e+03	9.042e-01	1.062e+02	1.646e-02
9.600e+01	1.092e+03	1.030e-01	9.323e+02	6.579e-01
9.600e+01	2.953e+03	6.856e-01	1.400e+02	-1.147e-01
9.800e+01	3.250e+03	8.448e-01	1.160e+02	-1.756e-01
9.800e+01	2.055e+03	2.642e-01	3.709e+02	-7.869e-01
9.800e+01	6.646e+02	9.890e-02	9.909e+02	2.205e+00
9.800e+01	2.869e+03	2.970e-01	3.299e+02	-3.533e-01
9.800e+01	2.522e+03	3.365e-01	2.913e+02	-4.956e-02
1.000e+02	4.821e+03	2.654e-01	3.767e+02	-7.342e-01
1.000e+02	4.451e+03	2.915e-01	3.430e+02	-4.693e-01
1.000e+02	5.832e+03	9.109e-01	1.098e+02	-3.920e-03
1.000e+02	1.885e+03	2.431e-01	4.113e+02	9.170e-01
1.000e+02	1.424e+03	1.043e-01	9.586e+02	-3.673e-01
1.020e+02	4.172e+03	2.704e-01	3.773e+02	-7.867e-01
1.020e+02	2.740e+03	2.437e-01	4.186e+02	-1.012e+00
1.020e+02	4.239e+03	8.500e-01	1.200e+02	-1.774e-01
1.020e+02	1.369e+03	1.270e-01	8.031e+02	-5.811e-01
1.020e+02	2.548e+03	3.123e-01	3.266e+02	-7.207e-01
1.040e+02	5.171e+03	2.588e-01	4.019e+02	-4.540e-01
1.040e+02	2.348e+03	1.016e-01	1.024e+03	-1.705e-01
1.040e+02	2.138e+03	2.412e-01	4.312e+02	-1.161e+00
1.040e+02	3.325e+03	4.019e-01	2.588e+02	-1.696e-01
1.040e+02	2.543e+03	6.698e-01	1.553e+02	5.374e-01
1.060e+02	4.541e+03	2.721e-01	3.896e+02	-4.306e-01
1.060e+02	2.621e+03	2.545e-01	4.166e+02	-9.913e-01
1.060e+02	4.129e+03	9.950e-01	1.065e+02	1.514e-02
1.060e+02	2.192e+03	3.785e-01	2.801e+02	3.931e-01
1.060e+02	2.436e+03	4.750e-01	2.232e+02	7.755e-02
1.080e+02	2.953e+03	2.769e-01	3.900e+02	-1.467e+00
1.080e+02	2.891e+03	3.031e-01	3.563e+02	-8.079e-01
1.080e+02	3.083e+03	2.523e-01	4.280e+02	2.907e-01
1.080e+02	1.046e+03	1.282e-01	8.426e+02	-6.102e-01
1.080e+02	2.489e+03	4.848e-01	2.228e+02	-4.892e-02
1.100e+02	2.350e+03	2.869e-01	3.834e+02	-1.570e+00
1.100e+02	9.891e+02	1.412e-01	7.791e+02	-9.136e-01
1.100e+02	2.125e+03	3.228e-01	3.407e+02	-1.302e+00
1.100e+02	1.885e+03	2.575e-01	4.271e+02	3.415e-01
1.100e+02	1.285e+03	3.586e-01	3.067e+02	-8.149e-01
1.120e+02	9.437e+02	1.416e-01	7.910e+02	-1.031e+00
1.120e+02	1.972e+03	2.927e-01	3.826e+02	-1.042e+00
1.120e+02	1.907e+03	3.267e-01	3.428e+02	-1.405e+00
1.120e+02	1.261e+03	3.597e-01	3.114e+02	1.599e+00
1.140e+02	2.301e+03	2.945e-01	3.871e+02	-7.482e-01
1.140e+02	8.352e+02	1.506e-01	7.568e+02	-7.730e-01
1.140e+02	1.755e+03	3.297e-01	3.458e+02	2.088e+00
1.140e+02	1.362e+03	3.645e-01	3.128e+02	-1.247e+00
1.160e+02	3.164e+03	2.966e-01	3.911e+02	-6.866e-01
1.160e+02	3.377e+03	3.314e-01	3.500e+02	-7.258e-01
1.160e+02	2.183e+03	3.632e-01	3.194e+02	-1.013e+00
1.160e+02	1.061e+03	2.848e-01	4.072e+02	8.669e-01
1.160e+02	4.923e+02	1.444e-01	8.033e+02	-1.305e+00
1.180e+02	3.293e+03	3.008e-01	3.923e+02	-7.423e-01
1.180e+02	1.161e+03	1.757e-01	6.718e+02	-6.673e-01
1.180e+02	1.672e+03	2.901e-01	4.068e+02	7.387e-01
1.180e+02	2.083e+03	3.399e-01	3.472e+02	-7.895e-01
1.180e+02	1.723e+03	3.769e-01	3.131e+02	-7.450e-01
1.200e+02	1.677e+03	3.100e-01	3.871e+02	-1.028e+00
1.200e+02	9.904e+02	1.862e-01	6.444e+02	-8.769e-01
1.200e+02	1.384e+03	3.008e-01	3.990e+02	3.855e-01
1.220e+02	1.142e+03	3.172e-01	3.846e+02	-1.030e+00
1.220e+02	7.098e+02	1.903e-01	6.409e+02	-9.575e-01
1.240e+02	8.313e+02	3.185e-01	3.894e+02	-1.118e+00
1.240e+02	7.393e+02	1.873e-01	6.619e+02	-8.128e-01
1.260e+02	5.856e+02	1.871e-01	6.735e+02	-9.700e-01
1.280e+02	9.429e+02	1.834e-01	6.978e+02	-7.291e-01
1.300e+02	9.748e+02	2.016e-01	6.449e+02	-8.465e-01
1.200e+01	3.907e+02	2.954e-02	4.063e+02	1.412e+00
1.400e+01	6.274e+02	4.947e-02	2.830e+02	9.042e-01
1.600e+01	9.383e+02	5.644e-02	2.835e+02	8.642e-01
1.800e+01	1.215e+03	6.375e-02	2.824e+02	8.136e-01
2.000e+01	1.575e+03	7.144e-02	2.800e+02	8.625e-01
2.200e+01	1.950e+03	7.591e-02	2.898e+02	8.226e-01
2.200e+01	5.870e+02	3.992e-02	5.512e+02	-4.549e-01
2.400e+01	2.034e+03	8.395e-02	2.859e+02	9.092e-01
2.600e+01	2.512e+03	9.429e-02	2.757e+02	8.333e-01
2.600e+01	3.901e+02	3.666e-02	7.092e+02	-1.721e+00
2.600e+01	2.148e+03	4.100e-01	6.342e+01	-2.641e-03
2.800e+01	3.112e+03	9.973e-02	2.808e+02	7.996e-01
2.800e+01	2.724e+03	4.288e-01	6.530e+01	-9.891e-03
2.800e+01	3.945e+02	4.368e-02	6.410e+02	-1.606e+00
3.000e+01	3.631e+03	1.058e-01	2.837e+02	7.556e-01
3.000e+01	2.742e+03	4.475e-01	6.704e+01	-2.189e-02
3.200e+01	3.985e+03	1.137e-01	2.816e+02	7.356e-01
3.200e+01	2.757e+03	4.555e-01	7.026e+01	-1.601e-02
3.200e+01	3.836e+02	5.766e-02	5.549e+02	1.510e+00
3.400e+01	5.750e+03	1.202e-01	2.828e+02	6.732e-01
3.400e+01	1.280e+03	4.840e-02	7.024e+02	-2.446e-01
3.400e+01	2.914e+03	4.554e-01	7.467e+01	-8.847e-02
3.600e+01	5.740e+03	1.296e-01	2.777e+02	6.596e-01
3.600e+01	2.067e+03	6.245e-02	5.764e+02	-1.966e-01
3.600e+01	2.512e+03	4.281e-01	8.410e+01	-6.731e-02
3.600e+01	3.211e+03	7.400e-01	4.865e+01	-5.242e-02
3.800e+01	6.181e+03	1.370e-01	2.774e+02	6.185e-01
3.800e+01	2.169e+03	6.840e-02	5.555e+02	-2.655e-01
3.800e+01	3.438e+03	7.376e-01	5.152e+01	-6.276e-02
3.800e+01	2.232e+03	4.211e-01	9.024e+01	-3.613e-02
4.000e+01	8.920e+03	1.434e-01	2.790e+02	5.570e-01
4.000e+01	2.101e+03	7.520e-02	5.319e+02	-5.344e-01
4.000e+01	3.728e+03	7.371e-01	5.427e+01	-9.409e-02
4.000e+01	2.576e+03	4.213e-01	9.494e+01	-5.566e-02
4.000e+01	5.622e+02	1.829e-02	2.187e+03	-1.858e-01
4.200e+01	1.032e+04	1.515e-01	2.772e+02	5.530e-01
4.200e+01	3.493e+03	8.086e-02	5.194e+02	-5.052e-01
4.200e+01	4.638e+03	7.567e-01	5.551e+01	-8.507e-02
4.200e+01	2.973e+03	4.373e-01	9.603e+01	-3.298e-02
4.200e+01	6.864e+02	3.088e-02	1.360e+03	-3.626e-01
4.400e+01	1.029e+04	1.597e-01	2.755e+02	5.263e-01
4.400e+01	4.760e+03	8.832e-02	4.982e+02	-4.523e-01
4.400e+01	5.609e+03	7.649e-01	5.752e+01	-6.618e-02
4.400e+01	3.405e+03	4.466e-01	9.853e+01	2.041e-02
4.400e+01	8.413e+02	4.214e-02	1.044e+03	3.795e-01
4.600e+01	1.020e+04	1.665e-01	2.764e+02	5.063e-01
4.600e+01	5.280e+03	9.339e-02	4.926e+02	-3.959e-01
4.600e+01	1.549e+03	3.977e-02	1.157e+03	2.990e-01
4.600e+01	5.318e+03	7.773e-01	5.918e+01	-7.556e-02
4.600e+01	2.539e+03	4.261e-01	1.080e+02	3.658e-02
4.800e+01	1.001e+04	1.727e-01	2.779e+02	5.336e-01
4.800e+01	5.285e+03	1.009e-01	4.759e+02	-5.272e-01
4.800e+01	8.319e+03	7.873e-01	6.097e+01	-7.232e-02
4.800e+01	1.180e+03	3.790e-02	1.266e+03	5.024e-01
4.800e+01	4.296e+03	4.103e-01	1.170e+02	-3.809e-02
5.000e+01	8.859e+03	1.812e-01	2.760e+02	5.626e-01
5.000e+01	6.093e+03	1.064e-01	4.698e+02	-5.464e-01
5.000e+01	9.599e+03	7.962e-01	6.280e+01	-5.645e-02
5.000e+01	5.546e+03	4.195e-01	1.192e+02	-2.306e-02
5.000e+01	1.859e+03	5.485e-02	9.116e+02	2.605e-01
5.200e+01	6.612e+03	1.109e-01	4.687e+02	-6.109e-01
5.200e+01	7.398e+03	1.896e-01	2.743e+02	6.534e-01
5.200e+01	9.276e+03	8.782e-01	5.921e+01	-1.067e-01
5.200e+01	6.720e+03	5.026e-01	1.035e+02	1.329e-02
5.200e+01	6.448e+03	8.164e-01	6.369e+01	3.465e-03
5.400e+01	9.509e+03	1.158e-01	4.663e+02	-4.690e-01
5.400e+01	6.313e+03	1.992e-01	2.711e+02	5.799e-01
5.400e+01	5.384e+03	8.288e-02	6.515e+02	-4.014e-02
5.400e+01	8.734e+03	8.509e-01	6.346e+01	-2.043e-01
5.400e+01	4.287e+03	4.644e-01	1.163e+02	-1.068e-04
5.600e+01	1.054e+04	1.236e-01	4.531e+02	-4.876e-01
5.600e+01	6.809e+03	9.709e-02	5.768e+02	-1.188e-01
5.600e+01	4.633e+03	2.125e-01	2.636e+02	4.597e-01
5.600e+01	6.816e+03	8.491e-01	6.595e+01	-1.126e-01
5.600e+01	4.550e+03	4.553e-01	1.230e+02	1.866e-03
5.800e+01	1.358e+04	1.277e-01	4.541e+02	-4.042e-01
5.800e+01	6.522e+03	1.045e-01	5.550e+02	-1.231e-01
5.800e+01	5.980e+03	5.447e-01	1.065e+02	5.471e-02
5.800e+01	2.612e+03	2.227e-01	2.605e+02	6.107e-01
5.800e+01	6.648e+03	8.496e-01	6.827e+01	-4.084e-02
6.000e+01	1.279e+04	1.324e-01	4.533e+02	-4.229e-01
6.000e+01	7.076e+03	2.380e-01	2.521e+02	2.294e-01
6.000e+01	1.056e+04	8.981e-01	6.681e+01	8.619e-02
6.000e+01	6.246e+03	5.415e-01	1.108e+02	1.792e-01
6.000e+01	8.186e+02	4.046e-02	1.483e+03	1.052e+00
6.200e+01	1.515e+04	1.372e-01	4.519e+02	-3.843e-01
6.200e+01	7.752e+03	2.380e-01	2.605e+02	2.859e-01
6.200e+01	9.926e+03	8.793e-01	7.051e+01	-3.833e-02
6.200e+01	5.371e+03	1.050e-01	5.907e+02	-1.260e-01
6.200e+01	9.828e+02	3.671e-02	1.689e+03	-8.176e-01
6.400e+01	1.807e+04	1.449e-01	4.418e+02	-3.863e-01
6.400e+01	7.895e+03	1.065e-01	6.009e+02	-1.403e-01
6.400e+01	2.735e+03	1.813e-01	3.531e+02	1.838e+00
6.400e+01	6.667e+03	4.069e-01	1.573e+02	-1.014e-01
6.400e+01	5.590e+03	7.201e-01	8.888e+01	-3.481e-01
6.600e+01	1.712e+04	1.504e-01	4.388e+02	-4.013e-01
6.600e+01	7.424e+03	1.140e-01	5.790e+02	-1.640e-01
6.600e+01	3.568e+03	1.963e-01	3.362e+02	1.210e+00
6.600e+01	7.574e+03	5.671e-01	1.164e+02	4.181e-03
6.600e+01	3.787e+03	7.290e-01	9.054e+01	-7.147e-01
6.800e+01	1.605e+04	1.576e-01	4.314e+02	-3.918e-01
6.800e+01	3.772e+03	2.017e-01	3.371e+02	1.100e+00
6.800e+01	6.744e+03	1.232e-01	5.518e+02	-1.407e-01
6.800e+01	6.607e+03	5.774e-01	1.178e+02	6.773e-02
6.800e+01	2.963e+03	8.106e-01	8.389e+01	-1.381e+00
7.000e+01	1.666e+04	1.631e-01	4.292e+02	-3.614e-01
7.000e+01	3.243e+03	2.113e-01	3.313e+02	1.208e+00
7.000e+01	7.447e+03	1.327e-01	5.274e+02	-2.392e-01
7.000e+01	7.668e+03	2.971e-01	2.356e+02	1.443e-01
7.000e+01	1.260e+03	5.817e-02	1.203e+03	1.593e+00
7.200e+01	1.680e+04	1.671e-01	4.308e+02	-3.008e-01
7.200e+01	1.153e+04	2.952e-01	2.439e+02	1.112e-01
7.200e+01	2.480e+03	5.005e-02	1.439e+03	-6.680e-01
7.200e+01	5.101e+03	2.249e-01	3.201e+02	6.272e-01
7.200e+01	4.951e+03	1.358e-01	5.301e+02	-3.451e-01
7.400e+01	1.641e+04	1.736e-01	4.262e+02	-3.193e-01
7.400e+01	1.330e+04	2.977e-01	2.486e+02	1.360e-01
7.400e+01	2.607e+03	6.130e-02	1.207e+03	-9.157e-01
7.400e+01	4.610e+03	2.352e-01	3.146e+02	7.123e-01
7.400e+01	4.037e+03	1.462e-01	5.062e+02	-7.130e-01
7.600e+01	1.483e+04	1.820e-01	4.176e+02	-3.937e-01
7.600e+01	1.383e+04	3.066e-01	2.479e+02	1.291e-01
7.600e+01	2.168e+03	6.926e-02	1.097e+03	-1.436e+00
7.600e+01	3.774e+03	1.589e-01	4.784e+02	-9.272e-01
7.600e+01	2.782e+03	2.398e-01	3.170e+02	1.207e+00
7.800e+01	1.068e+04	1.890e-01	4.128e+02	-4.631e-01
7.800e+01	1.220e+04	3.120e-01	2.500e+02	1.460e-01
7.800e+01	2.545e+03	7.919e-02	9.849e+02	7.901e-01
7.800e+01	7.684e+03	4.688e-01	1.664e+02	2.818e-01
7.800e+01	9.530e+03	5.943e-01	1.312e+02	1.267e-01
8.000e+01	8.455e+03	1.930e-01	4.145e+02	-4.045e-01
8.000e+01	9.389e+03	3.230e-01	2.477e+02	2.458e-01
8.000e+01	5.232e+03	1.196e-01	6.691e+02	-2.749e-02
8.000e+01	9.562e+03	4.967e-01	1.611e+02	1.037e-02
8.000e+01	9.201e+03	8.837e-01	9.053e+01	-3.949e-02
8.200e+01	9.624e+03	1.967e-01	4.168e+02	-4.275e-01
8.200e+01	4.932e+03	1.179e-01	6.953e+02	-1.898e-03
8.200e+01	4.757e+03	3.292e-01	2.491e+02	5.289e-01
8.200e+01	6.615e+03	5.074e-01	1.616e+02	5.840e-02
8.200e+01	2.646e+03	1.691e-01	4.848e+02	-8.318e-01
8.400e+01	9.487e+03	2.037e-01	4.124e+02	-4.405e-01
8.400e+01	4.437e+03	1.190e-01	7.059e+02	-2.473e-02
8.400e+01	5.227e+03	2.752e-01	3.052e+02	4.141e-01
8.400e+01	6.506e+03	6.021e-01	1.395e+02	4.686e-01
8.400e+01	2.564e+03	1.855e-01	4.529e+02	1.686e+00
8.600e+01	8.012e+03	2.077e-01	4.140e+02	-5.389e-01
8.600e+01	4.186e+03	1.226e-01	7.014e+02	-7.466e-02
8.600e+01	6.973e+03	6.092e-01	1.412e+02	4.719e-01
8.600e+01	5.755e+03	2.783e-01	3.090e+02	3.043e-01
8.600e+01	2.334e+03	1.935e-01	4.444e+02	1.207e+00
8.800e+01	6.282e+03	2.151e-01	4.091e+02	-5.910e-01
8.800e+01	3.366e+03	1.149e-01	7.658e+02	-1.445e-01
8.800e+01	5.520e+03	2.817e-01	3.124e+02	2.278e-01
8.800e+01	3.758e+03	6.050e-01	1.454e+02	1.125e+00
8.800e+01	1.083e+03	6.872e-02	1.281e+03	-1.248e+00
9.000e+01	6.231e+03	2.200e-01	4.090e+02	-3.721e-01
9.000e+01	1.154e+03	7.686e-02	1.171e+03	1.466e+00
9.000e+01	3.167e+03	1.205e-01	7.468e+02	-1.341e-01
9.000e+01	5.821e+03	6.050e-01	1.488e+02	-1.337e-01
9.000e+01	3.999e+03	2.926e-01	3.075e+02	2.048e-01
9.200e+01	6.883e+03	2.309e-01	3.985e+02	-3.827e-01
9.200e+01	7.857e+03	6.176e-01	1.490e+02	3.858e-02
9.200e+01	1.336e+03	1.023e-01	8.997e+02	1.702e+00
9.200e+01	2.864e+03	2.081e-01	4.420e+02	-9.097e-01
9.200e+01	3.967e+03	6.367e-01	1.445e+02	5.511e-01
9.400e+01	5.292e+03	2.410e-01	3.901e+02	-2.262e-01
9.400e+01	6.795e+03	6.272e-01	1.499e+02	8.140e-02
9.400e+01	1.301e+03	1.160e-01	8.104e+02	-1.096e+00
9.400e+01	2.994e+03	2.115e-01	4.445e+02	-5.677e-01
9.400e+01	2.986e+03	6.417e-01	1.465e+02	7.756e-01
9.600e+01	3.513e+03	2.578e-01	3.723e+02	-2.582e-01
9.600e+01	2.355e+03	2.406e-01	3.990e+02	-7.157e-01
9.600e+01	6.180e+03	9.044e-01	1.061e+02	3.020e-02
9.600e+01	5.234e+03	6.419e-01	1.496e+02	4.614e-02
9.600e+01	8.979e+02	1.029e-01	9.332e+02	8.947e-01
9.800e+01	3.533e+03	2.525e-01	3.882e+02	-7.409e-01
9.800e+01	7.198e+03	2.820e-01	3.476e+02	-2.914e-01
9.800e+01	4.373e+03	3.122e-01	3.139e+02	-3.420e-01
9.800e+01	1.196e+03	9.725e-02	1.008e+03	-5.892e-01
9.800e+01	5.381e+03	9.057e-01	1.082e+02	2.852e-02
1.000e+02	5.826e+03	2.602e-01	3.843e+02	-5.523e-01
1.000e+02	7.477e+03	9.075e-01	1.102e+02	-1.342e-02
1.000e+02	7.497e+03	2.910e-01	3.436e+02	-3.935e-01
1.000e+02	4.624e+03	3.205e-01	3.120e+02	-4.458e-01
1.000e+02	1.678e+03	1.115e-01	8.971e+02	-4.549e-01
1.020e+02	7.691e+03	2.688e-01	3.794e+02	-6.106e-01
1.020e+02	4.338e+03	2.425e-01	4.206e+02	-8.362e-01
1.020e+02	6.026e+03	8.487e-01	1.202e+02	-9.916e-02
1.020e+02	4.144e+03	3.086e-01	3.305e+02	-6.459e-01
1.020e+02	1.405e+03	1.237e-01	8.247e+02	-6.886e-01
1.040e+02	7.842e+03	2.619e-01	3.971e+02	-4.319e-01
1.040e+02	2.899e+03	1.030e-01	1.009e+03	-1.393e-01
1.040e+02	3.256e+03	2.431e-01	4.277e+02	-9.654e-01
1.040e+02	2.745e+03	6.739e-01	1.543e+02	1.003e+00
1.040e+02	2.936e+03	2.928e-01	3.552e+02	-5.054e-01
1.060e+02	7.004e+03	2.740e-01	3.869e+02	-4.827e-01
1.060e+02	3.434e+03	2.571e-01	4.123e+02	-1.354e+00
1.060e+02	7.594e+03	1.004e+00	1.056e+02	4.403e-02
1.060e+02	3.208e+03	3.796e-01	2.792e+02	3.768e-01
1.060e+02	4.831e+03	7.898e-01	1.342e+02	-2.446e-02
1.080e+02	4.021e+03	2.814e-01	3.838e+02	-1.219e+00
1.080e+02	1.941e+03	1.410e-01	7.662e+02	-5.073e-01
1.080e+02	3.439e+03	2.564e-01	4.212e+02	6.116e-01
1.080e+02	3.333e+03	3.122e-01	3.459e+02	-6.597e-01
1.080e+02	3.648e+03	4.860e-01	2.222e+02	-1.986e-02
1.100e+02	3.569e+03	2.870e-01	3.832e+02	-1.129e+00
1.100e+02	1.530e+03	1.452e-01	7.575e+02	-1.099e+00
1.100e+02	2.857e+03	3.179e-01	3.461e+02	-1.199e+00
1.100e+02	1.144e+03	2.132e-01	5.158e+02	-1.132e+00
1.100e+02	1.471e+03	4.080e-01	2.696e+02	1.017e+00
1.120e+02	1.322e+03	1.449e-01	7.727e+02	-9.943e-01
1.120e+02	2.863e+03	2.912e-01	3.847e+02	-1.012e+00
1.120e+02	2.739e+03	3.244e-01	3.453e+02	-1.340e+00
1.120e+02	1.794e+03	3.577e-01	3.131e+02	1.593e+00
1.140e+02	3.215e+03	2.923e-01	3.900e+02	-7.736e-01
1.140e+02	1.187e+03	1.535e-01	7.427e+02	-8.654e-01
1.140e+02	2.568e+03	3.272e-01	3.484e+02	-1.079e+00
1.140e+02	1.962e+03	3.625e-01	3.145e+02	-1.352e+00
1.160e+02	4.068e+03	2.960e-01	3.919e+02	-5.760e-01
1.160e+02	1.171e+03	1.677e-01	6.918e+02	-6.280e-01
1.160e+02	2.872e+03	3.306e-01	3.509e+02	-7.964e-01
1.160e+02	2.186e+03	3.669e-01	3.162e+02	-1.073e+00
1.180e+02	3.867e+03	3.015e-01	3.914e+02	-6.500e-01
1.180e+02	1.803e+03	1.828e-01	6.456e+02	-6.920e-01
1.180e+02	2.041e+03	2.863e-01	4.122e+02	8.360e-01
1.180e+02	3.646e+03	8.220e-01	1.436e+02	-1.349e-01
1.180e+02	2.325e+03	4.483e-01	2.632e+02	-4.414e-01
1.200e+02	2.607e+03	3.115e-01	3.852e+02	-1.075e+00
1.200e+02	1.239e+03	1.859e-01	6.455e+02	-1.073e+00
1.200e+02	1.935e+03	3.541e-01	3.389e+02	1.183e+00
1.200e+02	1.702e+03	3.876e-01	3.096e+02	-1.257e+00
1.220e+02	1.238e+03	1.814e-01	6.725e+02	-1.040e+00
1.220e+02	1.144e+03	3.156e-01	3.866e+02	-1.075e+00
1.220e+02	9.133e+02	1.479e-01	8.249e+02	-1.086e+00
1.240e+02	1.047e+03	1.812e-01	6.844e+02	-9.069e-01
1.260e+02	1.288e+03	1.851e-01	6.809e+02	-8.466e-01
1.260e+02	1.012e+03	1.522e-01	8.278e+02	-7.719e-01
1.280e+02	1.351e+03	1.873e-01	6.835e+02	-7.673e-01
1.300e+02	1.471e+03	2.018e-01	6.443e+02	-8.324e-01
1.000e+01	2.553e+02	1.462e-02	6.839e+02	-1.902e+00
1.200e+01	4.485e+02	2.792e-02	4.297e+02	1.133e+00
